station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,presentwx,metar
LGA,2013-07-13T06:51:00Z,69.08,66.92,92.83,60.00,9,0,30.11,1019.70,2.5,M,OVC,M,M,M,400.00,M,M,M,-DZ BR,KLGA 130651Z 06009KT 2 1/2SM -DZ BR OVC004 21/19 A3011 RMK AO2 SFC VIS 4 RAE35DZB35 SLP197 P0000 T02060194
LGA,2013-07-13T07:51:00Z,69.08,66.92,92.83,60.00,8,0,30.12,1020.00,2.5,M,OVC,M,M,M,400.00,M,M,M,BR,KLGA 130751Z 06008KT 2 1/2SM BR OVC004 21/19 A3012 RMK AO2 SFC VIS 4 DZE37 SLP200 P0000 T02060194
LGA,2013-07-13T08:51:00Z,69.08,66.92,92.83,70.00,6,0.01,30.14,1020.60,2.5,M,OVC,M,M,M,400.00,M,M,M,-RA BR,KLGA 130851Z 07006KT 2 1/2SM -RA BR OVC004 21/19 A3014 RMK AO2 SFC VIS 5 RAB0754 SLP206 P0001 60001 T02060194 53008
LGA,2013-07-13T09:51:00Z,69.08,66.92,92.83,40.00,6,0,30.15,1021.00,2.5,M,OVC,M,M,M,400.00,M,M,M,BR,KLGA 130951Z 04006KT 2 1/2SM BR OVC004 21/19 A3015 RMK AO2 SFC VIS 3 RAE39 SLP210 P0000 T02060194
LGA,2013-07-13T10:02:00Z,69.8,66.2,88.34,40.00,9,0,30.15,M,2,M,OVC,M,M,M,400.00,M,M,M,BR,KLGA 131002Z 04009KT 2SM BR OVC004 21/19 A3015 RMK AO2
LGA,2013-07-13T10:05:00Z,69.8,66.2,88.34,50.00,9,0,30.16,M,1,M,OVC,M,M,M,200.00,M,M,M,BR,KLGA 131005Z 05009KT 1SM BR OVC002 21/19 A3016 RMK AO2 SFC VIS 1 3/4
LGA,2013-07-13T10:48:00Z,69.8,66.2,88.34,50.00,8,0,30.18,M,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,KLGA 131048Z 05008KT 3/4SM BR OVC002 21/19 A3018 RMK AO2 SFC VIS 2
LGA,2013-07-13T10:51:00Z,69.08,66.92,92.83,60.00,7,0,30.18,1021.80,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,KLGA 131051Z 06007KT 3/4SM BR OVC002 21/19 A3018 RMK AO2 SFC VIS 2 SLP218 T02060194
LGA,2013-07-13T11:48:00Z,69.8,66.2,88.34,50.00,8,0,30.19,M,3,M,OVC,M,M,M,200.00,M,M,M,BR,KLGA 131148Z 05008KT 3SM BR OVC002 21/19 A3019 RMK AO2 SFC VIS 4
LGA,2013-07-13T11:51:00Z,69.08,66.92,92.83,50.00,8,0,30.19,1022.30,3,M,OVC,M,M,M,200.00,M,M,M,BR,KLGA 131151Z 05008KT 3SM BR OVC002 21/19 A3019 RMK AO2 SFC VIS 4 SLP223 60001 70023 T02060194 10211 20206 53017
LGA,2013-07-13T12:10:00Z,69.8,66.2,88.34,40.00,8,0,30.2,M,3,M,OVC,M,M,M,400.00,M,M,M,-RA BR,KLGA 131210Z 04008KT 3SM -RA BR OVC004 21/19 A3020
LGA,2013-07-13T12:49:00Z,69.8,68,94.01,40.00,10,0.01,30.22,M,2.5,M,BKN,OVC,M,M,400.00,700.00,M,M,BR,KLGA 131249Z 04010KT 2 1/2SM BR BKN004 OVC007 21/20 A3022 RMK AO2 SFC VIS 4 RAB1155E13 P0001
LGA,2013-07-13T12:51:00Z,69.98,68,93.44,40.00,11,0.01,30.22,1023.20,2.5,M,BKN,OVC,M,M,400.00,700.00,M,M,BR,KLGA 131251Z 04011KT 2 1/2SM BR BKN004 OVC007 21/20 A3022 RMK AO2 SFC VIS 4 RAB1155E13 SLP232 P0001 T02110200
LGA,2013-07-13T13:51:00Z,71.06,68,90.06,40.00,10,0,30.22,1023.40,2.5,M,BKN,OVC,M,M,400.00,700.00,M,M,BR,KLGA 131351Z 04010KT 2 1/2SM BR BKN004 OVC007 22/20 A3022 RMK AO2 SFC VIS 5 SLP234 T02170200
LGA,2013-07-13T14:51:00Z,71.96,68,87.35,40.00,11,0,30.24,1023.80,2.5,M,BKN,OVC,M,M,400.00,700.00,M,M,BR,KLGA 131451Z 04011KT 2 1/2SM BR BKN004 OVC007 22/20 A3024 RMK AO2 SFC VIS 5 SLP238 60001 T02220200 53006
LGA,2013-07-13T15:27:00Z,71.6,68,88.43,50.00,12,0,30.23,M,4,M,SCT,BKN,BKN,M,400.00,2100.00,3800.00,M,BR,KLGA 131527Z 05012KT 4SM BR SCT004 BKN021 BKN038 22/20 A3023 RMK AO2
LGA,2013-07-13T15:51:00Z,73.94,68,81.71,40.00,11,0,30.23,1023.60,6,M,FEW,BKN,BKN,M,400.00,2100.00,4500.00,M,HZ,KLGA 131551Z 04011KT 6SM HZ FEW004 BKN021 BKN045 23/20 A3023 RMK AO2 SLP236 T02330200
LGA,2013-07-13T16:49:00Z,73.4,68,83.21,40.00,13,0,30.24,M,6,M,FEW,BKN,BKN,M,400.00,3400.00,5000.00,M,HZ,KLGA 131649Z 04013KT 6SM HZ FEW004 BKN034 BKN050 23/20 A3024 RMK AO2
LGA,2013-07-13T16:51:00Z,75.02,68,78.81,40.00,13,0,30.24,1024.00,6,M,FEW,BKN,BKN,M,400.00,3400.00,5000.00,M,HZ,KLGA 131651Z 04013KT 6SM HZ FEW004 BKN034 BKN050 24/20 A3024 RMK AO2 SLP240 T02390200
LGA,2013-07-13T17:51:00Z,75.02,68,78.81,50.00,14,0,30.24,1023.90,9,M,FEW,SCT,BKN,BKN,400.00,3600.00,4700.00,25000.00,M,KLGA 131751Z 05014KT 9SM FEW004 SCT036 BKN047 BKN250 24/20 A3024 RMK AO2 SLP239 60001 T02390200 10244 20206 53001
LGA,2013-07-13T18:51:00Z,75.92,69.08,79.37,50.00,12,0,30.24,1024.00,10,M,FEW,BKN,BKN,BKN,900.00,2100.00,3600.00,15000.00,M,KLGA 131851Z 05012KT 10SM FEW009 BKN021 BKN036 BKN150 BKN250 24/21 A3024 RMK AO2 SLP240 CB DSNT SW-W T02440206
LGA,2013-07-13T19:41:00Z,73.4,69.8,88.51,40.00,14,0,30.23,M,10,M,FEW,SCT,SCT,BKN,500.00,2500.00,6000.00,15000.00,M,KLGA 131941Z 04014KT 10SM FEW005 SCT025 SCT060 BKN150 BKN250 23/21 A3023 RMK AO2 CB DSNT SW
LGA,2013-07-13T19:51:00Z,73.94,69.08,84.8,50.00,13,0,30.23,1023.70,10,M,FEW,SCT,SCT,BKN,500.00,2600.00,6000.00,15000.00,M,KLGA 131951Z 05013KT 10SM FEW005 SCT026 SCT060 BKN150 BKN250 23/21 A3023 RMK AO2 SLP237 CB DSNT SW T02330206
LGA,2013-07-13T20:51:00Z,73.94,69.08,84.8,40.00,13,0,30.24,1024.00,10,M,FEW,SCT,BKN,BKN,1000.00,3500.00,8000.00,15000.00,M,KLGA 132051Z 04013KT 10SM FEW010 SCT035 BKN080 BKN150 23/21 A3024 RMK AO2 SLP240 CB DSNT E T02330206 53001
LGA,2013-07-13T21:13:00Z,73.4,68,83.21,40.00,10,0,30.24,M,10,M,FEW,SCT,BKN,BKN,600.00,3500.00,8000.00,15000.00,M,KLGA 132113Z 04010KT 10SM FEW006 SCT035 BKN080 BKN150 23/20 A3024 RMK AO2 CB DSNT E
LGA,2013-07-13T21:51:00Z,73.94,69.08,84.8,40.00,10,0,30.25,1024.20,9,M,FEW,SCT,BKN,BKN,600.00,5500.00,9000.00,15000.00,-RA,KLGA 132151Z 04010KT 9SM -RA FEW006 SCT055 BKN090 BKN150 BKN250 23/21 A3025 RMK AO2 RAB46 SLP242 CB DSNT E P0000 T02330206
LGA,2013-07-13T22:35:00Z,73.4,69.8,88.51,50.00,7,0,30.25,M,10,M,BKN,BKN,BKN,BKN,1600.00,2900.00,4500.00,15000.00,-RA,KLGA 132235Z 05007KT 10SM -RA BKN016 BKN029 BKN045 BKN150 23/21 A3025 RMK AO2 RAE2158B32 P0000
LGA,2013-07-13T22:51:00Z,73.04,69.08,87.41,60.00,7,0,30.25,1024.30,10,M,BKN,BKN,BKN,BKN,1600.00,2800.00,4400.00,15000.00,M,KLGA 132251Z 06007KT 10SM BKN016 BKN028 BKN044 BKN150 23/21 A3025 RMK AO2 RAE2158B32E50 SLP243 P0000 T02280206
LGA,2013-07-13T23:11:00Z,73.4,69.8,88.51,60.00,5,0,30.26,M,10,M,SCT,BKN,BKN,BKN,1400.00,3700.00,7000.00,15000.00,M,KLGA 132311Z 06005KT 10SM SCT014 BKN037TCU BKN070 BKN150 BKN250 23/21 A3026 RMK AO2 TCU OHD-SE
LGA,2013-07-13T23:41:00Z,73.4,69.8,88.51,50.00,6,0,30.26,M,10,M,BKN,BKN,BKN,BKN,1400.00,2300.00,7000.00,15000.00,M,KLGA 132341Z 05006KT 10SM BKN014 BKN023 BKN070 BKN150 BKN250 23/21 A3026 RMK AO2
LGA,2013-07-13T23:51:00Z,75.02,69.08,81.79,40.00,7,0,30.26,1024.50,10,M,BKN,BKN,BKN,BKN,1400.00,1900.00,7000.00,15000.00,M,KLGA 132351Z 04007KT 10SM BKN014 BKN019 BKN070 BKN150 BKN250 24/21 A3026 RMK AO2 SLP245 60000 T02390206 10244 20228 53005
LGA,2013-07-14T00:07:00Z,73.4,69.8,88.51,40.00,4,0,30.26,M,10,M,FEW,BKN,BKN,BKN,1400.00,3000.00,8500.00,17000.00,M,KLGA 140007Z 04004KT 10SM FEW014 BKN030 BKN085 BKN170 BKN250 23/21 A3026 RMK AO2
LGA,2013-07-14T00:49:00Z,73.4,69.8,88.51,50.00,6,0,30.26,M,10,M,BKN,BKN,BKN,BKN,1400.00,2300.00,8500.00,17000.00,M,KLGA 140049Z 05006KT 10SM BKN014 BKN023 BKN085 BKN170 BKN250 23/21 A3026 RMK AO2
LGA,2013-07-14T00:51:00Z,73.94,69.08,84.8,50.00,6,0,30.26,1024.80,10,M,BKN,BKN,BKN,BKN,1400.00,2300.00,8500.00,17000.00,M,KLGA 140051Z 05006KT 10SM BKN014 BKN023 BKN085 BKN170 BKN250 23/21 A3026 RMK AO2 SLP248 T02330206
LGA,2013-07-14T01:51:00Z,73.04,69.08,87.41,60.00,6,0,30.27,1024.90,10,M,BKN,M,M,M,1400.00,M,M,M,M,KLGA 140151Z 06006KT 10SM BKN014 23/21 A3027 RMK AO2 SLP249 T02280206
LGA,2013-07-14T02:51:00Z,73.04,69.08,87.41,60.00,7,0,30.28,1025.30,10,M,BKN,BKN,M,M,1000.00,14000.00,M,M,M,KLGA 140251Z 06007KT 10SM BKN010 BKN140 23/21 A3028 RMK AO2 SLP253 T02280206 53005
LGA,2013-07-14T03:06:00Z,73.4,69.8,88.51,60.00,7,0,30.28,M,8,M,SCT,SCT,BKN,M,1000.00,7000.00,14000.00,M,M,KLGA 140306Z 06007KT 8SM SCT010 SCT070 BKN140 23/21 A3028 RMK AO2
LGA,2013-07-14T03:51:00Z,73.04,69.08,87.41,40.00,3,0,30.27,1025.10,9,M,FEW,SCT,BKN,M,1000.00,7000.00,14000.00,M,M,KLGA 140351Z 04003KT 9SM FEW010 SCT070 BKN140 23/21 A3027 RMK AO2 SLP251 T02280206
LGA,2013-07-14T04:51:00Z,73.04,69.98,90.14,70.00,3,0,30.28,1025.40,9,M,SCT,BKN,BKN,M,2000.00,3400.00,6000.00,M,-RA,KLGA 140451Z 07003KT 9SM -RA SCT020 BKN034 BKN060 23/21 A3028 RMK AO2 RAB42 SLP254 P0000 T02280211 402440206
LGA,2013-07-14T05:05:00Z,71.6,69.8,94.06,50.00,6,0,30.28,M,8,M,FEW,BKN,BKN,M,800.00,2100.00,3200.00,M,M,KLGA 140505Z 05006KT 8SM FEW008 BKN021 BKN032 22/21 A3028 RMK AO2 RAE00 P0000
LGA,2013-07-14T05:48:00Z,71.6,69.8,94.06,60.00,6,0,30.29,M,5,M,FEW,BKN,OVC,M,800.00,1300.00,3200.00,M,BR,KLGA 140548Z 06006KT 5SM BR FEW008 BKN013 OVC032 22/21 A3029 RMK AO2 RAE00 P0000
LGA,2013-07-14T05:51:00Z,71.96,69.98,93.49,60.00,6,0,30.29,1025.70,5,M,FEW,BKN,OVC,M,800.00,1300.00,3200.00,M,BR,KLGA 140551Z 06006KT 5SM BR FEW008 BKN013 OVC032 22/21 A3029 RMK AO2 RAE00 SLP257 P0000 60000 T02220211 10239 20222 53004
LGA,2013-07-14T06:51:00Z,73.04,71.06,93.52,0.00,0,0,30.3,1025.90,6,M,BKN,BKN,OVC,M,1300.00,2400.00,3200.00,M,-RA BR,KLGA 140651Z 00000KT 6SM -RA BR BKN013 BKN024 OVC032 23/22 A3030 RMK AO2 RAB49 SLP259 P0000 T02280217
LGA,2013-07-14T06:58:00Z,73.4,71.6,94.1,0.00,0,0,30.3,M,6,M,SCT,BKN,BKN,M,1600.00,2400.00,3200.00,M,-RA BR,KLGA 140658Z 00000KT 6SM -RA BR SCT016 BKN024 BKN032 23/22 A3030 RMK AO2 P0000
LGA,2013-07-14T07:39:00Z,71.6,69.8,94.06,60.00,5,0,30.3,M,6,M,FEW,BKN,BKN,M,400.00,2200.00,4400.00,M,BR,KLGA 140739Z 06005KT 6SM BR FEW004 BKN022 BKN044 22/21 A3030 RMK AO2 RAE02 P0000
LGA,2013-07-14T07:51:00Z,71.96,69.98,93.49,70.00,5,0,30.3,1026.00,6,M,FEW,BKN,BKN,M,400.00,2200.00,4400.00,M,BR,KLGA 140751Z 07005KT 6SM BR FEW004 BKN022 BKN044 22/21 A3030 RMK AO2 RAE02 SLP260 P0000 T02220211
LGA,2013-07-14T07:58:00Z,71.6,69.8,94.06,80.00,3,0,30.3,M,5,M,SCT,BKN,OVC,M,200.00,800.00,4400.00,M,BR,KLGA 140758Z 08003KT 5SM BR SCT002 BKN008 OVC044 22/21 A3030 RMK AO2 CIG 004 R22 SW
LGA,2013-07-14T08:13:00Z,71.6,69.8,94.06,0.00,0,0,30.3,M,5,M,SCT,SCT,BKN,M,400.00,1900.00,4100.00,M,BR,KLGA 140813Z 00000KT 5SM BR SCT004 SCT019 BKN041 22/21 A3030 RMK AO2
LGA,2013-07-14T08:51:00Z,71.96,69.98,93.49,0.00,0,0,30.3,1025.90,8,M,FEW,SCT,SCT,M,2300.00,6000.00,20000.00,M,M,KLGA 140851Z 00000KT 8SM FEW023 SCT060 SCT200 22/21 A3030 RMK AO2 SLP259 60000 T02220211 50002
LGA,2013-07-14T09:51:00Z,73.94,69.98,87.45,0.00,0,0,30.31,1026.20,7,M,FEW,SCT,BKN,M,2000.00,6000.00,25000.00,M,M,KLGA 140951Z 00000KT 7SM FEW020 SCT060 BKN250 23/21 A3031 RMK AO2 SLP262 T02330211
LGA,2013-07-14T10:51:00Z,75.02,69.98,84.34,60.00,3,0,30.32,1026.70,8,M,FEW,SCT,SCT,BKN,1000.00,6000.00,9000.00,25000.00,M,KLGA 141051Z 06003KT 8SM FEW010 SCT060 SCT090 BKN250 24/21 A3032 RMK AO2 SLP267 T02390211
LGA,2013-07-14T11:51:00Z,78.08,71.96,81.5,230.00,6,0,30.33,1027.00,8,M,FEW,SCT,SCT,BKN,1200.00,2000.00,3800.00,18000.00,M,KLGA 141151Z 23006KT 8SM FEW012 SCT020 SCT038 BKN180 BKN250 26/22 A3033 RMK AO2 SLP270 60000 70001 T02560222 10261 20222 53011
LGA,2013-07-14T12:51:00Z,80.06,71.06,74.07,260.00,8,0,30.33,1026.90,8,M,FEW,SCT,SCT,BKN,1500.00,1900.00,2400.00,18000.00,M,KLGA 141251Z 26008KT 8SM FEW015 SCT019 SCT024 BKN180 BKN250 27/22 A3033 RMK AO2 SLP269 T02670217
LGA,2013-07-14T13:51:00Z,82.04,71.06,69.43,290.00,8,0,30.32,1026.60,10,M,FEW,SCT,BKN,BKN,2100.00,2600.00,20000.00,26000.00,M,KLGA 141351Z 29008KT 10SM FEW021 SCT026 BKN200 BKN260 28/22 A3032 RMK AO2 SLP266 T02780217
LGA,2013-07-14T14:51:00Z,84.02,69.98,62.77,270.00,8,0,30.31,1026.40,10,M,FEW,SCT,BKN,BKN,2000.00,2700.00,19000.00,26000.00,M,KLGA 141451Z 27008KT 10SM FEW020 SCT027 BKN190 BKN260 29/21 A3031 RMK AO2 SLP264 T02890211 58006
LGA,2013-07-14T15:51:00Z,86,69.08,57.12,310.00,10,0,30.31,1026.20,10,M,SCT,BKN,BKN,M,3500.00,17000.00,25000.00,M,M,KLGA 141551Z 31010KT 10SM SCT035 BKN170 BKN250 30/21 A3031 RMK AO2 SLP262 T03000206
LGA,2013-07-14T16:51:00Z,87.08,69.98,56.92,290.00,6,0,30.29,1025.70,10,M,SCT,BKN,BKN,M,3700.00,17000.00,25000.00,M,M,KLGA 141651Z 29006KT 10SM SCT037 BKN170 BKN250 31/21 A3029 RMK AO2 SLP257 T03060211
LGA,2013-07-14T17:51:00Z,89.06,68,49.95,310.00,9,0,30.28,1025.40,10,M,SCT,SCT,BKN,BKN,4500.00,4900.00,17000.00,25000.00,M,KLGA 141751Z 31009KT 10SM SCT045 SCT049 BKN170 BKN250 32/20 A3028 RMK AO2 SLP254 T03170200 10322 20256 58010
LGA,2013-07-14T18:51:00Z,91.94,66.92,43.96,260.00,4,0,30.27,1025.00,10,M,SCT,BKN,BKN,M,5500.00,18000.00,25000.00,M,M,KLGA 141851Z 26004KT 10SM SCT055 BKN180 BKN250 33/19 A3027 RMK AO2 SLP250 T03330194
LGA,2013-07-14T19:51:00Z,91.94,68,45.63,220.00,8,0,30.25,1024.40,10,M,SCT,SCT,BKN,M,5000.00,18000.00,25000.00,M,M,KLGA 141951Z 22008KT 10SM SCT050 SCT180 BKN250 33/20 A3025 RMK AO2 SLP244 T03330200
LGA,2013-07-14T20:51:00Z,93.02,64.04,38.45,250.00,12,0,30.24,1023.90,10,M,SCT,SCT,BKN,M,5000.00,18000.00,25000.00,M,M,KLGA 142051Z 25012KT 10SM SCT050 SCT180 BKN250 34/18 A3024 RMK AO2 SLP239 T03390178 58015
LGA,2013-07-14T21:51:00Z,91.94,64.04,39.77,270.00,13,0,30.23,1023.60,10,M,SCT,SCT,M,M,5000.00,25000.00,M,M,M,KLGA 142151Z 27013KT 10SM SCT050 SCT250 33/18 A3023 RMK AO2 SLP236 T03330178
LGA,2013-07-14T22:51:00Z,91.04,64.94,42.21,290.00,7,0,30.23,1023.60,10,M,SCT,SCT,M,M,5000.00,25000.00,M,M,M,KLGA 142251Z 29007KT 10SM SCT050 SCT250 33/18 A3023 RMK AO2 SLP236 T03280183
LGA,2013-07-14T23:51:00Z,89.96,66.02,45.34,260.00,12,0,30.22,1023.40,10,16.00,FEW,SCT,M,M,5000.00,25000.00,M,M,M,KLGA 142351Z 26012G16KT 10SM FEW050 SCT250 32/19 A3022 RMK AO2 SLP234 T03220189 10344 20317 56004
LGA,2013-07-15T00:51:00Z,89.06,64.94,44.92,250.00,6,0,30.23,1023.70,10,M,FEW,SCT,M,M,5000.00,25000.00,M,M,M,KLGA 150051Z 25006KT 10SM FEW050 SCT250 32/18 A3023 RMK AO2 SLP237 T03170183
LGA,2013-07-15T01:51:00Z,87.98,64.94,46.48,230.00,8,0,30.24,1024.10,10,M,FEW,SCT,M,M,5000.00,25000.00,M,M,M,KLGA 150151Z 23008KT 10SM FEW050 SCT250 31/18 A3024 RMK AO2 SLP241 T03110183
LGA,2013-07-15T02:51:00Z,87.08,66.92,51.24,230.00,6,0,30.24,1024.10,10,M,SCT,SCT,M,M,5500.00,25000.00,M,M,M,KLGA 150251Z 23006KT 10SM SCT055 SCT250 31/19 A3024 RMK AO2 SLP241 T03060194 51007
LGA,2013-07-15T03:51:00Z,84.92,69.08,59.14,240.00,6,0,30.23,1023.70,10,M,FEW,SCT,M,M,5500.00,25000.00,M,M,M,KLGA 150351Z 24006KT 10SM FEW055 SCT250 29/21 A3023 RMK AO2 SLP237 T02940206
LGA,2013-07-15T04:51:00Z,84.92,66.92,54.9,250.00,10,0,30.23,1023.70,10,16.00,FEW,M,M,M,5500.00,M,M,M,M,KLGA 150451Z 25010G16KT 10SM FEW055 29/19 A3023 RMK AO2 SLP237 T02940194 403440222
LGA,2013-07-15T05:51:00Z,84.02,68,58.65,250.00,10,0,30.22,1023.40,10,M,FEW,M,M,M,5000.00,M,M,M,M,KLGA 150551Z 25010KT 10SM FEW050 29/20 A3022 RMK AO2 SLP234 T02890200 10322 20289 56007
LGA,2013-07-15T06:51:00Z,82.94,69.08,63.03,260.00,9,0,30.23,1023.50,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 150651Z 26009KT 10SM CLR 28/21 A3023 RMK AO2 SLP235 T02830206
LGA,2013-07-15T07:51:00Z,82.04,69.08,64.9,270.00,11,0,30.22,1023.40,10,16.00,FEW,M,M,M,5000.00,M,M,M,M,KLGA 150751Z 27011G16KT 10SM FEW050 28/21 A3022 RMK AO2 SLP234 T02780206
LGA,2013-07-15T08:51:00Z,80.96,69.08,67.22,290.00,8,0,30.22,1023.40,10,M,FEW,SCT,M,M,5000.00,25000.00,M,M,M,KLGA 150851Z 29008KT 10SM FEW050 SCT250 27/21 A3022 RMK AO2 SLP234 T02720206 58001
LGA,2013-07-15T09:51:00Z,80.96,69.98,69.32,260.00,5,0,30.23,1023.60,10,M,FEW,SCT,SCT,M,5000.00,9500.00,25000.00,M,M,KLGA 150951Z 26005KT 10SM FEW050 SCT095 SCT250 27/21 A3023 RMK AO2 SLP236 T02720211
LGA,2013-07-15T10:51:00Z,80.06,69.08,69.23,280.00,3,0,30.24,1023.90,10,M,SCT,M,M,M,9500.00,M,M,M,M,KLGA 151051Z 28003KT 10SM SCT095 27/21 A3024 RMK AO2 SLP239 T02670206
LGA,2013-07-15T11:51:00Z,80.96,69.08,67.22,300.00,5,0,30.24,1023.90,10,M,FEW,M,M,M,9500.00,M,M,M,M,KLGA 151151Z 30005KT 10SM FEW095 27/21 A3024 RMK AO2 SLP239 T02720206 10289 20267 51005
LGA,2013-07-15T12:51:00Z,84.02,69.08,60.87,310.00,8,0,30.23,1023.70,10,M,FEW,M,M,M,10000.00,M,M,M,M,KLGA 151251Z 31008KT 10SM FEW100 29/21 A3023 RMK AO2 SLP237 T02890206
LGA,2013-07-15T13:51:00Z,86,68,55.04,320.00,8,0,30.22,1023.30,10,M,FEW,M,M,M,9500.00,M,M,M,M,KLGA 151351Z 32008KT 10SM FEW095 30/20 A3022 RMK AO2 SLP233 T03000200
LGA,2013-07-15T14:51:00Z,87.98,69.08,53.64,320.00,8,0,30.21,1022.80,10,M,FEW,M,M,M,9500.00,M,M,M,M,KLGA 151451Z 32008KT 10SM FEW095 31/21 A3021 RMK AO2 SLP228 T03110206 58010
LGA,2013-07-15T15:51:00Z,89.96,69.08,50.39,320.00,6,0,30.2,1022.50,10,M,FEW,SCT,M,M,5500.00,7000.00,M,M,M,KLGA 151551Z 32006KT 10SM FEW055 SCT070 32/21 A3020 RMK AO2 SLP225 T03220206
LGA,2013-07-15T16:51:00Z,93.02,69.08,45.79,10.00,4,0,30.18,1022.10,10,M,SCT,SCT,M,M,4900.00,25000.00,M,M,M,KLGA 151651Z 01004KT 10SM SCT049TCU SCT250 34/21 A3018 RMK AO2 SLP221 TCU SW-W T03390206
LGA,2013-07-15T17:51:00Z,91.94,68,45.63,50.00,8,0,30.17,1021.60,10,M,SCT,BKN,BKN,M,5500.00,8000.00,25000.00,M,M,KLGA 151751Z 05008KT 10SM SCT055TCU BKN080 BKN250 33/20 A3017 RMK AO2 SLP216 TCU OHD AND S-W T03330200 10339 20272 58013
LGA,2013-07-15T18:51:00Z,93.02,69.08,45.79,340.00,9,0,30.16,1021.30,10,M,FEW,BKN,BKN,BKN,5000.00,7000.00,9000.00,25000.00,M,KLGA 151851Z 34009KT 10SM FEW050 BKN070 BKN090 BKN250 34/21 A3016 RMK AO2 SLP213 TCU DSNT E T03390206
LGA,2013-07-15T19:51:00Z,93.92,66.92,41.34,330.00,7,0,30.14,1020.70,10,M,FEW,SCT,BKN,BKN,5000.00,7000.00,9000.00,25000.00,M,KLGA 151951Z 33007KT 10SM FEW050TCU SCT070 BKN090 BKN250 34/19 A3014 RMK AO2 SLP207 TCU N T03440194
LGA,2013-07-15T20:51:00Z,93.02,66.92,42.51,330.00,15,0,30.13,1020.20,10,M,FEW,SCT,BKN,BKN,5000.00,7000.00,9500.00,25000.00,M,KLGA 152051Z 33015KT 10SM FEW050 SCT070 BKN095 BKN250 34/19 A3013 RMK AO2 SLP202 T03390194 58014
LGA,2013-07-15T21:51:00Z,93.92,66.02,40.07,340.00,8,0,30.12,1020.00,10,M,FEW,SCT,SCT,BKN,5500.00,7000.00,9500.00,25000.00,M,KLGA 152151Z 34008KT 10SM FEW055TCU SCT070 SCT095 BKN250 34/19 A3012 RMK AO2 SLP200 TCU NE T03440189
LGA,2013-07-15T22:51:00Z,91.04,69.98,50.23,60.00,8,0,30.12,1019.90,10,M,FEW,SCT,BKN,M,6500.00,9000.00,25000.00,M,M,KLGA 152251Z 06008KT 10SM FEW065 SCT090 BKN250 33/21 A3012 RMK AO2 SLP199 CB DSNT S T03280211
LGA,2013-07-15T23:51:00Z,89.06,69.98,53.46,70.00,8,0,30.12,1020.10,10,M,FEW,BKN,BKN,M,6500.00,20000.00,25000.00,M,M,KLGA 152351Z 07008KT 10SM FEW065 BKN200 BKN250 32/21 A3012 RMK AO2 SLP201 TCU DSNT S T03170211 10344 20311 55001
LGA,2013-07-16T00:51:00Z,89.06,69.98,53.46,60.00,5,0,30.13,1020.20,10,M,FEW,SCT,BKN,M,6500.00,13000.00,25000.00,M,M,KLGA 160051Z 06005KT 10SM FEW065 SCT130 BKN250 32/21 A3013 RMK AO2 SLP202 T03170211
LGA,2013-07-16T01:51:00Z,87.98,69.98,55.31,60.00,5,0,30.14,1020.70,10,M,FEW,BKN,M,M,5500.00,25000.00,M,M,M,KLGA 160151Z 06005KT 10SM FEW055 BKN250 31/21 A3014 RMK AO2 SLP207 T03110211
LGA,2013-07-16T02:51:00Z,86,69.98,58.91,70.00,4,0,30.15,1020.90,10,M,BKN,M,M,M,25000.00,M,M,M,M,KLGA 160251Z 07004KT 10SM BKN250 30/21 A3015 RMK AO2 SLP209 T03000211 53008
LGA,2013-07-16T03:51:00Z,84.02,69.98,62.77,60.00,3,0,30.15,1021.00,10,M,FEW,BKN,M,M,5500.00,25000.00,M,M,M,KLGA 160351Z 06003KT 10SM FEW055 BKN250 29/21 A3015 RMK AO2 SLP210 T02890211
LGA,2013-07-16T04:51:00Z,82.04,69.98,66.93,0.00,0,0,30.15,1021.00,10,M,FEW,SCT,BKN,M,5500.00,14000.00,25000.00,M,M,KLGA 160451Z 00000KT 10SM FEW055 SCT140 BKN250 28/21 A3015 RMK AO2 SLP210 T02780211 403440267
LGA,2013-07-16T05:51:00Z,82.04,69.08,64.9,320.00,4,0,30.15,1020.80,10,M,FEW,BKN,M,M,5000.00,25000.00,M,M,M,KLGA 160551Z 32004KT 10SM FEW050 BKN250 28/21 A3015 RMK AO2 SLP208 T02780206 10317 20267 58001
LGA,2013-07-16T06:51:00Z,80.96,71.06,71.92,40.00,3,0,30.15,1020.90,10,M,FEW,BKN,M,M,5000.00,25000.00,M,M,M,KLGA 160651Z 04003KT 10SM FEW050 BKN250 27/22 A3015 RMK AO2 SLP209 T02720217
LGA,2013-07-16T07:51:00Z,80.96,69.08,67.22,350.00,5,0,30.15,1020.90,10,M,BKN,M,M,M,25000.00,M,M,M,M,KLGA 160751Z 35005KT 10SM BKN250 27/21 A3015 RMK AO2 SLP209 T02720206
